DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2016.05.27-14.31.36, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.552055ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1569, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_0FAD57094FBF376C3B9BEAB26FA94F10, StartTime=2016.05.27-14.31.57, HierarchicalDDC, DataSize=46296 bytes, Retrieved=true, Duration=0.378881ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/StarterContent/Audio/Light02_Cue.uasset, AllOfLoadPackage_Duration=2.902441ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000302ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.005420ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.240337ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.016563ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.790799ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_960, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/StarterContent/Audio/Light02_Cue.uasset, FlushAsyncLoading=0.054512ms, FlushStreamingFunc=0.003614ms, BlockTillAllRequestsFinished=0.003614ms, ResetLoadersForSaveUnMarkAllObjects=0.194862ms, TagPackageExports=0.020176ms, BeginCacheForCookedPlatformData=0.003915ms, SerializeImports=0.035841ms, GatherLocalizableTextData=0.003014ms, MarkNames=0.005420ms, SerializeSummary=0.010241ms, SerializeNames=0.035238ms, SerializeGatherableTextData=0.002407ms, BuildExportMap=0.013854ms, SortExportsNonSeekfree=0.007831ms, SortExportsSeekfreeConstructor=0.010241ms, SortExportsSeekfreeInner=0.210222ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.008434ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.003014ms, SerializeDependencyMap=0.003010ms, SerializeStringAssetReferenceMap=0.002712ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013251ms, SerializeExports=0.021987ms, SerializeBulkData=0.009336ms, AsyncWrite=0.106614ms, UnaccountedTime=0.071682ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/StarterContent/Audio/Light02.uasset, AllOfLoadPackage_Duration=0.034936ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.007831ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.280395ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.015363ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.850132ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_961, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/StarterContent/Audio/Light02.uasset, FlushAsyncLoading=0.084329ms, FlushStreamingFunc=0.004821ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.208717ms, TagPackageExports=0.013854ms, BeginCacheForCookedPlatformData=0.004217ms, SerializeImports=0.024095ms, GatherLocalizableTextData=0.003010ms, MarkNames=0.005722ms, SerializeSummary=0.011444ms, SerializeNames=0.023492ms, SerializeGatherableTextData=0.002410ms, BuildExportMap=0.010543ms, SortExportsNonSeekfree=0.005420ms, SortExportsSeekfreeConstructor=0.012048ms, SortExportsSeekfreeInner=0.178296ms, SortExportsSeekfree=0.004217ms, BuildDependencyMap=0.007529ms, SerializeImportMap=0.003915ms, SerializeExportMap=0.003014ms, SerializeDependencyMap=0.002712ms, SerializeStringAssetReferenceMap=0.002410ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014454ms, SerializeExports=0.026807ms, SerializeBulkData=0.010237ms, AsyncWrite=0.071980ms, UnaccountedTime=0.074089ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/Game/Textures/Roots/DragonRoot5_Sprite.uasset, AllOfLoadPackage_Duration=0.052404ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000603ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003915ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.156611ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.013251ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.204914ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_962, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/Game/Textures/Roots/DragonRoot5_Sprite.uasset, FlushAsyncLoading=0.060536ms, FlushStreamingFunc=0.003915ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.222873ms, TagPackageExports=0.021081ms, BeginCacheForCookedPlatformData=0.003915ms, SerializeImports=0.040054ms, GatherLocalizableTextData=0.003915ms, MarkNames=0.009641ms, SerializeSummary=0.012044ms, SerializeNames=0.053007ms, SerializeGatherableTextData=0.005424ms, BuildExportMap=0.026502ms, SortExportsNonSeekfree=0.007831ms, SortExportsSeekfreeConstructor=0.010844ms, SortExportsSeekfreeInner=0.591509ms, SortExportsSeekfree=0.003614ms, BuildDependencyMap=0.008736ms, SerializeImportMap=0.004515ms, SerializeExportMap=0.003014ms, SerializeDependencyMap=0.002712ms, SerializeStringAssetReferenceMap=0.002407ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014458ms, SerializeExports=0.026803ms, SerializeBulkData=0.009038ms, AsyncWrite=0.063550ms, UnaccountedTime=0.072584ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/Game/Textures/Roots/DragonRoot5.uasset, AllOfLoadPackage_Duration=0.124682ms, AllOfLoadPackage_HitCount=3, ResolveRedirectors_Duration=0.001203ms, ResolveRedirectors_HitCount=3, CacheForCookedPlatformData_Duration=0.868294ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.149682ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.087041ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.846515ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1570, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_68F30F4C45728ECD8C81B78056688__83946C7111C990AA7142793E5B5B0D5C4129ECE5, StartTime=2016.05.27-14.31.57, HierarchicalDDC, Duration=0.123482ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1571, CachedDataProbablyExists, Parent=DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1570, StartTime=2016.05.27-14.31.57, FileDDCPath=C:/Users/eccentricsomething/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.088245ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId31B9DAAE4D044E1AED03FEAD9E8FEBED_352, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_68F30F4C45728ECD8C81B78056688__83946C7111C990AA7142793E5B5B0D5C4129ECE5, StartTime=2016.05.27-14.31.57, HierarchicalDDC, DataSize=10550 bytes, Retrieved=true, Duration=0.263829ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId31B9DAAE4D044E1AED03FEAD9E8FEBED_353, CachedDataProbablyExists, Parent=DDCTransactionId31B9DAAE4D044E1AED03FEAD9E8FEBED_352, StartTime=2016.05.27-14.31.57, FileDDCPath=C:/Users/eccentricsomething/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.059031ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId31B9DAAE4D044E1AED03FEAD9E8FEBED_354, GetCachedData, Parent=DDCTransactionId31B9DAAE4D044E1AED03FEAD9E8FEBED_352, StartTime=2016.05.27-14.31.57, FileDDCPath=C:/Users/eccentricsomething/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.157215ms, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_963, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/Game/Textures/Roots/DragonRoot5.uasset, FlushAsyncLoading=0.072282ms, FlushStreamingFunc=0.005420ms, BlockTillAllRequestsFinished=0.005420ms, ResetLoadersForSaveUnMarkAllObjects=0.234015ms, TagPackageExports=0.049695ms, BeginCacheForCookedPlatformData=0.037946ms, SerializeImports=0.055417ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004217ms, SerializeSummary=0.009336ms, SerializeNames=0.016868ms, SerializeGatherableTextData=0.002109ms, BuildExportMap=0.009637ms, SortExportsNonSeekfree=0.003312ms, SortExportsSeekfreeConstructor=0.007529ms, SortExportsSeekfreeInner=0.115652ms, SortExportsSeekfree=0.001509ms, BuildDependencyMap=0.004515ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002410ms, SerializeDependencyMap=0.001505ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009336ms, SerializeExports=0.037946ms, SerializeBulkData=0.008736ms, AsyncWrite=0.059333ms, UnaccountedTime=0.128902ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/Game/Textures/Roots/DragonRoot1_Sprite.uasset, AllOfLoadPackage_Duration=0.051804ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000302ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003312ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.180405ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.016261ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.334423ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_964, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/Game/Textures/Roots/DragonRoot1_Sprite.uasset, FlushAsyncLoading=0.066862ms, FlushStreamingFunc=0.004217ms, BlockTillAllRequestsFinished=0.003614ms, ResetLoadersForSaveUnMarkAllObjects=0.223175ms, TagPackageExports=0.023492ms, BeginCacheForCookedPlatformData=0.004217ms, SerializeImports=0.041865ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.007227ms, SerializeSummary=0.010543ms, SerializeNames=0.052102ms, SerializeGatherableTextData=0.002712ms, BuildExportMap=0.027407ms, SortExportsNonSeekfree=0.009336ms, SortExportsSeekfreeConstructor=0.011146ms, SortExportsSeekfreeInner=0.630360ms, SortExportsSeekfree=0.003617ms, BuildDependencyMap=0.009034ms, SerializeImportMap=0.004519ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.002708ms, SerializeStringAssetReferenceMap=0.002410ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013553ms, SerializeExports=0.027709ms, SerializeBulkData=0.009637ms, AsyncWrite=0.071079ms, UnaccountedTime=0.070777ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1572, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E6D3662F481DBEAF8702658F2DF7CCAC__1_1_13123_0, StartTime=2016.05.27-14.31.57, HierarchicalDDC, DataSize=3077 bytes, Retrieved=true, Duration=0.184923ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1573, CachedDataProbablyExists, Parent=DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1572, StartTime=2016.05.27-14.31.57, FileDDCPath=C:/Users/eccentricsomething/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047889ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1574, GetCachedData, Parent=DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1572, StartTime=2016.05.27-14.31.57, FileDDCPath=C:/Users/eccentricsomething/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.081621ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/Game/Textures/Mountains/mounttai22_Sprite.uasset, AllOfLoadPackage_Duration=1.821816ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000603ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001505ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.086438ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.009038ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.188351ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_965, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/Game/Textures/Mountains/mounttai22_Sprite.uasset, FlushAsyncLoading=0.035539ms, FlushStreamingFunc=0.003915ms, BlockTillAllRequestsFinished=0.003614ms, ResetLoadersForSaveUnMarkAllObjects=0.218958ms, TagPackageExports=0.024095ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.045177ms, GatherLocalizableTextData=0.002410ms, MarkNames=0.005722ms, SerializeSummary=0.009034ms, SerializeNames=0.044577ms, SerializeGatherableTextData=0.002109ms, BuildExportMap=0.018973ms, SortExportsNonSeekfree=0.006624ms, SortExportsSeekfreeConstructor=0.010241ms, SortExportsSeekfreeInner=0.568923ms, SortExportsSeekfree=0.004217ms, BuildDependencyMap=0.008736ms, SerializeImportMap=0.003915ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.002410ms, SerializeStringAssetReferenceMap=0.002410ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012647ms, SerializeExports=0.043973ms, SerializeBulkData=0.009034ms, AsyncWrite=0.061441ms, UnaccountedTime=0.071079ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/Game/Textures/Mountains/mounttai22.uasset, AllOfLoadPackage_Duration=0.115052ms, AllOfLoadPackage_HitCount=4, ResolveRedirectors_Duration=0.000298ms, ResolveRedirectors_HitCount=4, CacheForCookedPlatformData_Duration=0.705056ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.133120ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.084028ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.938976ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1575, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_3533A5FB4A3B6278FAA97EA9591061B__9474B367F900DD986EF3127778D42238A4E4C0E8, StartTime=2016.05.27-14.31.57, HierarchicalDDC, Duration=0.112642ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1576, CachedDataProbablyExists, Parent=DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1575, StartTime=2016.05.27-14.31.57, FileDDCPath=C:/Users/eccentricsomething/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.076499ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionIdA4CB033649C3787097A92AB98C694A2F_324, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_3533A5FB4A3B6278FAA97EA9591061B__9474B367F900DD986EF3127778D42238A4E4C0E8, StartTime=2016.05.27-14.31.57, HierarchicalDDC, DataSize=48312 bytes, Retrieved=true, Duration=0.282802ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionIdA4CB033649C3787097A92AB98C694A2F_325, CachedDataProbablyExists, Parent=DDCTransactionIdA4CB033649C3787097A92AB98C694A2F_324, StartTime=2016.05.27-14.31.57, FileDDCPath=C:/Users/eccentricsomething/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.064455ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionIdA4CB033649C3787097A92AB98C694A2F_326, GetCachedData, Parent=DDCTransactionIdA4CB033649C3787097A92AB98C694A2F_324, StartTime=2016.05.27-14.31.57, FileDDCPath=C:/Users/eccentricsomething/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.149686ms, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_966, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/Game/Textures/Mountains/mounttai22.uasset, FlushAsyncLoading=0.041861ms, FlushStreamingFunc=0.003915ms, BlockTillAllRequestsFinished=0.003915ms, ResetLoadersForSaveUnMarkAllObjects=0.212330ms, TagPackageExports=0.051502ms, BeginCacheForCookedPlatformData=0.040054ms, SerializeImports=0.058129ms, GatherLocalizableTextData=0.002708ms, MarkNames=0.006024ms, SerializeSummary=0.009939ms, SerializeNames=0.025298ms, SerializeGatherableTextData=0.002109ms, BuildExportMap=0.009939ms, SortExportsNonSeekfree=0.004217ms, SortExportsSeekfreeConstructor=0.010841ms, SortExportsSeekfreeInner=0.173479ms, SortExportsSeekfree=0.002712ms, BuildDependencyMap=0.006322ms, SerializeImportMap=0.003010ms, SerializeExportMap=0.002712ms, SerializeDependencyMap=0.002708ms, SerializeStringAssetReferenceMap=0.002109ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011746ms, SerializeExports=0.058729ms, SerializeBulkData=0.009038ms, AsyncWrite=0.064451ms, UnaccountedTime=0.134025ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/Game/Textures/Bull_Frames/bull10005_Sprite.uasset, AllOfLoadPackage_Duration=1.545642ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000298ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002712ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.126194ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.012048ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.245571ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_967, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/Game/Textures/Bull_Frames/bull10005_Sprite.uasset, FlushAsyncLoading=0.058129ms, FlushStreamingFunc=0.003915ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.212632ms, TagPackageExports=0.020180ms, BeginCacheForCookedPlatformData=0.003010ms, SerializeImports=0.036445ms, GatherLocalizableTextData=0.002708ms, MarkNames=0.006326ms, SerializeSummary=0.008736ms, SerializeNames=0.040356ms, SerializeGatherableTextData=0.002109ms, BuildExportMap=0.018973ms, SortExportsNonSeekfree=0.006929ms, SortExportsSeekfreeConstructor=0.009939ms, SortExportsSeekfreeInner=0.608977ms, SortExportsSeekfree=0.005726ms, BuildDependencyMap=0.010539ms, SerializeImportMap=0.004217ms, SerializeExportMap=0.003014ms, SerializeDependencyMap=0.002708ms, SerializeStringAssetReferenceMap=0.002410ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013854ms, SerializeExports=0.025600ms, SerializeBulkData=0.009034ms, AsyncWrite=0.064149ms, UnaccountedTime=0.108123ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/Game/Textures/Bull_Frames/bull10005.uasset, AllOfLoadPackage_Duration=0.212334ms, AllOfLoadPackage_HitCount=6, ResolveRedirectors_Duration=0.001203ms, ResolveRedirectors_HitCount=6, CacheForCookedPlatformData_Duration=1.036350ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.162333ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.086442ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.932047ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1577, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_ACFEAE49426680B78E5D808362ACD__9B92E8060E162A8A04A37E9FAF70EEC738CA455B, StartTime=2016.05.27-14.31.57, HierarchicalDDC, Duration=0.139445ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1578, CachedDataProbablyExists, Parent=DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1577, StartTime=2016.05.27-14.31.57, FileDDCPath=C:/Users/eccentricsomething/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.087038ms, RunGuid=RunID8A14B028497B21CF054637838510608D
